Doc ID, Source, SentenceIndex, ActualSentiment, PredictedSentiment
721,2,2,1,1
721,2,3,1,1
721,2,4,1,1
721,2,5,1,1
722,2,0,0,0
722,2,1,1,1
722,2,2,1,1
722,2,3,1,1
722,2,4,1,1
722,2,5,1,1
722,2,6,1,1
722,2,7,1,1
723,2,0,0,0
723,2,1,0,0
723,2,2,0,0
723,2,3,0,0
723,2,4,0,0
723,2,5,0,0
723,2,6,0,0
723,2,7,0,0
723,2,8,0,0
723,2,9,0,0
723,2,10,0,0
723,2,11,0,0
723,2,12,0,0
723,2,13,0,0
723,2,14,1,1
723,2,15,1,1
724,2,0,0,0
724,2,1,1,1
724,2,2,1,1
725,2,0,0,0
725,2,1,1,1
725,2,2,1,1
725,2,3,1,1
725,2,4,1,1
725,2,5,1,1
725,2,6,1,1
725,2,7,1,1
725,2,8,1,1
725,2,9,1,1
725,2,10,1,1
725,2,11,1,1
725,2,12,1,1
725,2,13,1,1
725,2,14,1,1
725,2,15,1,1
725,2,16,1,1
726,2,0,0,0
726,2,1,0,0
726,2,2,0,0
726,2,3,0,0
726,2,4,1,1
726,2,5,1,1
727,2,0,0,0
727,2,1,1,1
728,2,0,0,0
728,2,1,1,1
729,2,0,0,0
729,2,1,1,1
730,2,0,0,1
730,2,1,1,1
730,2,2,1,1
730,2,3,1,1
730,2,4,1,1
730,2,5,1,1
731,2,0,0,0
731,2,1,1,1
731,2,2,1,1
731,2,3,1,1
731,2,4,1,1
731,2,5,1,1
731,2,6,1,1
731,2,7,1,1
732,2,0,0,0
732,2,1,0,0
732,2,2,0,0
732,2,3,0,0
732,2,4,0,0
732,2,5,0,0
732,2,6,0,0
732,2,7,0,0
732,2,8,0,0
732,2,9,0,0
732,2,10,0,0
732,2,11,0,0
732,2,12,0,0
732,2,13,0,0
732,2,14,1,1
732,2,15,1,1
733,2,0,0,0
733,2,1,1,1
733,2,2,1,1
734,2,0,0,0
734,2,1,1,1
734,2,2,1,1
734,2,3,1,1
734,2,4,1,1
734,2,5,1,1
734,2,6,1,1
734,2,7,1,1
734,2,8,1,1
734,2,9,1,1
734,2,10,1,1
734,2,11,1,1
734,2,12,1,1
734,2,13,1,1
734,2,14,1,1
734,2,15,1,1
734,2,16,1,1
735,2,0,0,0
735,2,1,0,0
735,2,2,0,0
735,2,3,0,0
735,2,4,1,1
735,2,5,1,1
736,2,0,0,0
736,2,1,1,1
737,2,0,0,0
737,2,1,1,1
738,2,0,0,0
738,2,1,1,1
739,2,0,0,1
739,2,1,1,1
739,2,2,1,1
739,2,3,1,1
739,2,4,1,1
739,2,5,1,1
740,2,0,0,0
740,2,1,1,1
740,2,2,1,1
740,2,3,1,1
740,2,4,1,1
740,2,5,1,1
740,2,6,1,1
740,2,7,1,1
741,2,0,0,1
741,2,1,0,1
741,2,2,1,1
741,2,3,1,1
741,2,4,1,1
742,2,0,0,1
742,2,1,0,1
742,2,2,0,1
742,2,3,0,1
742,2,4,0,1
742,2,5,0,1
742,2,6,1,0
742,2,7,1,0
742,2,8,1,0
742,2,9,1,0
743,2,0,0,0
743,2,1,0,0
743,2,2,0,0
743,2,3,0,0
743,2,4,0,0
743,2,5,0,0
743,2,6,0,0
743,2,7,0,0
743,2,8,1,1
743,2,9,1,1
743,2,10,1,1
743,2,11,1,1
744,2,0,0,1
744,2,1,1,1
744,2,2,1,1
745,2,0,0,0
745,2,1,0,0
745,2,2,0,0
745,2,3,1,0
746,2,0,0,0
746,2,1,1,1
746,2,2,1,1
747,2,0,0,0
747,2,1,0,0
747,2,2,0,0
747,2,3,0,0
747,2,4,1,1
747,2,5,1,1
748,2,0,0,0
748,2,1,0,0
748,2,2,0,0
748,2,3,0,0
748,2,4,0,0
748,2,5,0,0
748,2,6,1,0
748,2,7,1,0
749,2,0,0,0
749,2,1,0,0
749,2,2,1,1
750,2,0,0,0
750,2,1,0,0
750,2,2,1,1
751,2,0,1,1
751,2,1,1,1
751,2,2,1,1
751,2,3,1,1
752,2,0,0,0
752,2,1,1,1
752,2,2,1,1
752,2,3,1,1
752,2,4,1,1
752,2,5,1,1
752,2,6,1,1
753,2,0,0,0
753,2,1,0,0
753,2,2,0,0
753,2,3,0,0
753,2,4,0,0
753,2,5,0,0
753,2,6,0,0
753,2,7,0,0
753,2,8,0,0
753,2,9,0,0
753,2,10,1,1
753,2,11,1,1
753,2,12,1,1
753,2,13,1,0
754,2,0,0,0
754,2,1,1,0
754,2,2,1,1
754,2,3,1,1
754,2,4,1,1
754,2,5,1,1
754,2,6,1,1
754,2,7,1,1
754,2,8,1,1
755,2,0,0,0
755,2,1,1,1
756,2,0,0,1
756,2,1,0,1
756,2,2,0,1
756,2,3,1,1
757,2,0,0,1
757,2,1,1,1
757,2,2,1,1
757,2,3,1,1
757,2,4,1,1
757,2,5,1,1
758,2,0,0,0
758,2,1,1,1
758,2,2,1,1
759,2,0,0,1
759,2,1,0,1
759,2,2,0,1
759,2,3,1,0
759,2,4,1,0
759,2,5,1,0
759,2,6,1,0
759,2,7,1,0
759,2,8,1,0
760,2,0,0,0
760,2,1,0,0
760,2,2,1,1
760,2,3,1,1
761,2,0,0,0
761,2,1,1,1
762,2,0,0,0
762,2,1,1,0
762,2,2,1,0
762,2,3,1,0
762,2,4,1,0
762,2,5,1,0
762,2,6,1,0
762,2,7,1,0
763,2,0,0,0
763,2,1,0,0
763,2,2,0,0
763,2,3,1,1
763,2,4,1,1
763,2,5,1,1
764,2,0,0,0
764,2,1,1,1
765,2,0,0,1
765,2,1,0,1
765,2,2,0,1
765,2,3,0,1
765,2,4,0,1
765,2,5,0,1
765,2,6,0,1
765,2,7,0,1
765,2,8,1,0
765,2,9,1,0
765,2,10,1,0
765,2,11,1,0
765,2,12,1,0
766,2,0,0,0
766,2,1,0,0
766,2,2,1,1
767,2,0,0,1
767,2,1,1,1
767,2,2,1,1
767,2,3,1,1
767,2,4,1,1
767,2,5,1,1
768,2,0,0,0
768,2,1,1,1
768,2,2,1,1
769,2,0,0,1
769,2,1,0,1
769,2,2,0,1
769,2,3,1,0
769,2,4,1,0
769,2,5,1,0
769,2,6,1,0
769,2,7,1,0
769,2,8,1,0
770,2,0,0,0
770,2,1,0,0
770,2,2,1,1
770,2,3,1,1
771,2,0,0,0
771,2,1,1,1
772,2,0,0,0
772,2,1,1,0
772,2,2,1,0
772,2,3,1,0
772,2,4,1,0
772,2,5,1,0
772,2,6,1,0
772,2,7,1,0
773,2,0,0,0
773,2,1,0,0
773,2,2,0,0
773,2,3,1,1
773,2,4,1,1
773,2,5,1,1
774,2,0,0,0
774,2,1,1,1
775,2,0,0,1
775,2,1,0,1
775,2,2,0,1
775,2,3,0,1
775,2,4,0,1
775,2,5,0,1
775,2,6,0,1
775,2,7,0,1
775,2,8,1,0
775,2,9,1,0
775,2,10,1,0
775,2,11,1,0
775,2,12,1,0
776,2,0,0,0
776,2,1,0,0
776,2,2,1,1
777,2,0,0,0
777,2,1,0,0
777,2,2,0,0
777,2,3,0,0
777,2,4,0,0
777,2,5,1,0
777,2,6,1,0
777,2,7,1,0
778,2,0,0,0
778,2,1,1,1
779,2,0,0,1
779,2,1,0,1
779,2,2,1,1
779,2,3,1,1
779,2,4,1,1
779,2,5,1,1
779,2,6,1,1
780,2,0,0,0
780,2,1,0,0
780,2,2,0,0
780,2,3,1,1
781,2,0,0,1
781,2,1,1,1
781,2,2,1,1
781,2,3,1,1
781,2,4,1,1
781,2,5,1,1
782,2,0,0,0
782,2,1,0,0
782,2,2,0,0
782,2,3,1,1
782,2,4,1,1
782,2,5,1,1
782,2,6,1,1
782,2,7,1,1
782,2,8,1,1
783,2,0,0,0
783,2,1,0,1
783,2,2,1,0
783,2,3,1,0
784,2,0,0,0
784,2,1,1,1
785,2,0,0,0
785,2,1,0,0
785,2,2,0,0
785,2,3,1,1
785,2,4,1,1
785,2,5,1,1
785,2,6,1,1
786,2,0,0,0
786,2,1,0,0
786,2,2,0,0
786,2,3,1,1
786,2,4,1,1
786,2,5,1,1
787,2,0,0,1
787,2,1,0,1
788,2,0,0,0
788,2,1,0,0
788,2,2,0,0
788,2,3,0,0
788,2,4,0,0
788,2,5,0,0
788,2,6,0,0
788,2,7,1,1
788,2,8,1,1
788,2,9,1,1
789,2,0,0,0
789,2,1,1,1
789,2,2,1,1
790,2,0,0,0
790,2,1,1,1
791,2,0,0,0
791,2,1,1,0
792,2,0,0,0
792,2,1,0,0
792,2,2,0,0
792,2,3,0,0
792,2,4,0,0
792,2,5,0,0
792,2,6,0,0
792,2,7,0,0
792,2,8,0,0
792,2,9,0,0
792,2,10,0,0
792,2,11,0,0
792,2,12,0,0
792,2,13,0,0
792,2,14,0,0
792,2,15,0,0
792,2,16,1,1
792,2,17,1,1
792,2,18,1,1
792,2,19,1,1
792,2,20,1,1
792,2,21,1,1
793,2,0,0,0
793,2,1,1,0
793,2,2,1,0
793,2,3,1,0
793,2,4,1,0
793,2,5,1,0
794,2,0,0,1
794,2,1,1,1
794,2,2,1,1
794,2,3,1,1
794,2,4,1,1
795,2,0,0,0
795,2,1,0,0
795,2,2,0,0
795,2,3,1,1
795,2,4,1,1
795,2,5,1,1
795,2,6,1,1
796,2,0,0,0
796,2,1,0,0
796,2,2,0,0
796,2,3,1,1
796,2,4,1,1
796,2,5,1,1
797,2,0,0,1
797,2,1,0,1
798,2,0,0,0
798,2,1,0,0
798,2,2,0,0
798,2,3,0,0
798,2,4,0,0
798,2,5,0,0
798,2,6,0,0
798,2,7,1,1
798,2,8,1,1
798,2,9,1,1
799,2,0,0,0
799,2,1,1,1
799,2,2,1,1
800,2,0,0,0
800,2,1,1,1
801,2,0,0,0
801,2,1,1,0
802,2,0,0,0
802,2,1,0,0
802,2,2,0,0
802,2,3,0,0
802,2,4,0,0
802,2,5,0,0
802,2,6,0,0
802,2,7,0,0
802,2,8,0,0
802,2,9,0,0
802,2,10,0,0
802,2,11,0,0
802,2,12,0,0
802,2,13,0,0
802,2,14,0,0
802,2,15,0,0
802,2,16,1,1
802,2,17,1,1
802,2,18,1,1
802,2,19,1,1
802,2,20,1,1
802,2,21,1,1
803,2,0,0,0
803,2,1,1,0
803,2,2,1,0
803,2,3,1,0
803,2,4,1,0
803,2,5,1,0
804,2,0,0,1
804,2,1,1,1
804,2,2,1,1
804,2,3,1,1
804,2,4,1,1
805,2,0,0,0
805,2,1,0,0
805,2,2,0,0
805,2,3,1,1
805,2,4,1,1
805,2,5,1,1
805,2,6,1,1
806,2,0,0,0
806,2,1,0,0
806,2,2,0,0
806,2,3,1,1
806,2,4,1,1
806,2,5,1,1
807,2,0,0,1
807,2,1,0,1
808,2,0,0,0
808,2,1,0,0
808,2,2,0,0
808,2,3,0,0
808,2,4,0,0
808,2,5,0,0
808,2,6,0,0
808,2,7,1,1
808,2,8,1,1
808,2,9,1,1
809,2,0,0,0
809,2,1,1,1
809,2,2,1,1
810,2,0,0,0
810,2,1,1,1
811,2,0,0,0
811,2,1,1,0
812,2,0,0,0
812,2,1,0,0
812,2,2,0,0
812,2,3,0,0
812,2,4,0,0
812,2,5,0,0
812,2,6,0,0
812,2,7,0,0
812,2,8,0,0
812,2,9,0,0
812,2,10,0,0
812,2,11,0,0
812,2,12,0,0
812,2,13,0,0
812,2,14,0,0
812,2,15,0,0
812,2,16,1,1
812,2,17,1,1
812,2,18,1,1
812,2,19,1,1
812,2,20,1,1
812,2,21,1,1
813,2,0,0,0
813,2,1,1,0
813,2,2,1,0
813,2,3,1,0
813,2,4,1,0
813,2,5,1,0
814,2,0,0,1
814,2,1,1,1
814,2,2,1,1
814,2,3,1,1
814,2,4,1,1
815,2,0,0,0
815,2,1,0,0
815,2,2,0,0
815,2,3,1,1
815,2,4,1,1
815,2,5,1,1
815,2,6,1,1
816,2,0,0,0
816,2,1,0,0
816,2,2,0,0
816,2,3,1,1
816,2,4,1,1
816,2,5,1,1
817,2,0,0,1
817,2,1,0,1
818,2,0,0,0
818,2,1,0,0
818,2,2,0,0
818,2,3,0,0
818,2,4,0,0
818,2,5,0,0
818,2,6,0,0
818,2,7,1,1
818,2,8,1,1
818,2,9,1,1
819,2,0,0,0
819,2,1,1,1
819,2,2,1,1
820,2,0,0,0
820,2,1,1,1
821,2,0,0,0
821,2,1,1,0
822,2,0,0,0
822,2,1,0,0
822,2,2,0,0
822,2,3,0,0
822,2,4,0,0
822,2,5,0,0
822,2,6,0,0
822,2,7,0,0
822,2,8,0,0
822,2,9,0,0
822,2,10,0,0
822,2,11,0,0
822,2,12,0,0
822,2,13,0,0
822,2,14,0,0
822,2,15,0,0
822,2,16,1,1
822,2,17,1,1
822,2,18,1,1
822,2,19,1,1
822,2,20,1,1
822,2,21,1,1
823,2,0,0,0
823,2,1,1,0
823,2,2,1,0
823,2,3,1,0
823,2,4,1,0
823,2,5,1,0
824,2,0,0,1
824,2,1,1,1
824,2,2,1,1
824,2,3,1,1
824,2,4,1,1
825,2,0,0,0
825,2,1,0,0
825,2,2,0,0
825,2,3,1,1
825,2,4,1,1
825,2,5,1,1
825,2,6,1,1
826,2,0,0,0
826,2,1,0,0
826,2,2,0,0
826,2,3,1,1
826,2,4,1,1
826,2,5,1,1
827,2,0,0,1
827,2,1,0,1
828,2,0,0,0
828,2,1,0,0
828,2,2,0,0
828,2,3,0,0
828,2,4,0,0
828,2,5,0,0
828,2,6,0,0
828,2,7,1,1
828,2,8,1,1
828,2,9,1,1
829,2,0,0,0
829,2,1,1,1
829,2,2,1,1
830,2,0,0,0
830,2,1,1,1
831,2,0,0,0
831,2,1,1,0
832,2,0,0,0
832,2,1,0,0
832,2,2,0,0
832,2,3,0,0
832,2,4,0,0
832,2,5,0,0
832,2,6,0,0
832,2,7,0,0
832,2,8,0,0
832,2,9,0,0
832,2,10,0,0
832,2,11,0,0
832,2,12,0,0
832,2,13,0,0
832,2,14,0,0
832,2,15,0,0
832,2,16,1,1
832,2,17,1,1
832,2,18,1,1
832,2,19,1,1
832,2,20,1,1
832,2,21,1,1
833,2,0,0,0
833,2,1,1,0
833,2,2,1,0
833,2,3,1,0
833,2,4,1,0
833,2,5,1,0
834,2,0,0,1
834,2,1,1,1
834,2,2,1,1
834,2,3,1,1
834,2,4,1,1
835,2,0,0,0
835,2,1,0,0
835,2,2,0,0
835,2,3,1,1
835,2,4,1,1
835,2,5,1,1
835,2,6,1,1
836,2,0,0,0
836,2,1,0,0
836,2,2,0,0
836,2,3,1,1
836,2,4,1,1
836,2,5,1,1
837,2,0,0,1
837,2,1,0,1
838,2,0,0,0
838,2,1,0,0
838,2,2,0,0
838,2,3,0,0
838,2,4,0,0
838,2,5,0,0
838,2,6,0,0
838,2,7,1,1
838,2,8,1,1
838,2,9,1,1
839,2,0,0,0
839,2,1,1,1
839,2,2,1,1
840,2,0,0,0
840,2,1,1,1
841,2,0,0,0
841,2,1,1,0
842,2,0,0,0
842,2,1,0,0
842,2,2,0,0
842,2,3,0,0
842,2,4,0,0
842,2,5,0,0
842,2,6,0,0
842,2,7,0,0
842,2,8,0,0
842,2,9,0,0
842,2,10,0,0
842,2,11,0,0
842,2,12,0,0
842,2,13,0,0
842,2,14,0,0
842,2,15,0,0
842,2,16,1,1
842,2,17,1,1
842,2,18,1,1
842,2,19,1,1
842,2,20,1,1
842,2,21,1,1
843,2,0,0,0
843,2,1,1,0
843,2,2,1,0
843,2,3,1,0
843,2,4,1,0
843,2,5,1,0
844,2,0,0,1
844,2,1,1,1
844,2,2,1,1
844,2,3,1,1
844,2,4,1,1
845,2,0,0,0
845,2,1,0,0
845,2,2,0,0
845,2,3,1,1
845,2,4,1,1
845,2,5,1,1
845,2,6,1,1
846,2,0,0,0
846,2,1,0,0
846,2,2,0,0
846,2,3,1,1
846,2,4,1,1
846,2,5,1,1
847,2,0,0,1
847,2,1,0,1
848,2,0,0,0
848,2,1,0,0
848,2,2,0,0
848,2,3,0,0
848,2,4,0,0
848,2,5,0,0
848,2,6,0,0
848,2,7,1,1
848,2,8,1,1
848,2,9,1,1
849,2,0,0,0
849,2,1,1,1
849,2,2,1,1
850,2,0,0,0
850,2,1,1,1
851,2,0,0,0
851,2,1,1,0
852,2,0,0,0
852,2,1,0,0
852,2,2,0,0
852,2,3,0,0
852,2,4,0,0
852,2,5,0,0
852,2,6,0,0
852,2,7,0,0
852,2,8,0,0
852,2,9,0,0
852,2,10,0,0
852,2,11,0,0
852,2,12,0,0
852,2,13,0,0
852,2,14,0,0
852,2,15,0,0
852,2,16,1,1
852,2,17,1,1
852,2,18,1,1
852,2,19,1,1
852,2,20,1,1
852,2,21,1,1
853,2,0,0,0
853,2,1,1,0
853,2,2,1,0
853,2,3,1,0
853,2,4,1,0
853,2,5,1,0
854,2,0,0,1
854,2,1,1,1
854,2,2,1,1
854,2,3,1,1
854,2,4,1,1
855,2,0,0,0
855,2,1,0,0
855,2,2,0,0
855,2,3,1,1
855,2,4,1,1
855,2,5,1,1
855,2,6,1,1
856,2,0,0,0
856,2,1,0,0
856,2,2,0,0
856,2,3,1,1
856,2,4,1,1
856,2,5,1,1
857,2,0,0,1
857,2,1,0,1
858,2,0,0,0
858,2,1,0,0
858,2,2,0,0
858,2,3,0,0
858,2,4,0,0
858,2,5,0,0
858,2,6,0,0
858,2,7,1,1
858,2,8,1,1
858,2,9,1,1
859,2,0,0,0
859,2,1,1,1
859,2,2,1,1
860,2,0,0,0
860,2,1,1,1
861,2,0,0,0
861,2,1,1,0
862,2,0,0,0
862,2,1,0,0
862,2,2,0,0
862,2,3,0,0
862,2,4,0,0
862,2,5,0,0
862,2,6,0,0
862,2,7,0,0
862,2,8,0,0
862,2,9,0,0
862,2,10,0,0
862,2,11,0,0
862,2,12,0,0
862,2,13,0,0
862,2,14,0,0
862,2,15,0,0
862,2,16,1,1
862,2,17,1,1
862,2,18,1,1
862,2,19,1,1
862,2,20,1,1
862,2,21,1,1
863,2,0,0,0
863,2,1,1,0
863,2,2,1,0
863,2,3,1,0
863,2,4,1,0
863,2,5,1,0
864,2,0,0,1
864,2,1,1,1
864,2,2,1,1
864,2,3,1,1
864,2,4,1,1
865,2,0,0,1
865,2,1,0,1
865,2,2,0,1
865,2,3,0,1
865,2,4,0,1
865,2,5,0,1
865,2,6,1,1
866,2,0,0,0
866,2,1,1,0
867,2,0,0,0
867,2,1,1,1
868,2,0,0,0
868,2,1,0,0
868,2,2,0,0
868,2,3,0,0
868,2,4,0,0
869,2,0,0,1
869,2,1,0,1
869,2,2,0,1
869,2,3,1,0
870,2,0,0,0
870,2,1,1,1
871,2,0,0,0
871,2,1,1,1
872,2,0,0,0
872,2,1,0,0
872,2,2,0,0
872,2,3,0,1
872,2,4,1,1
872,2,5,1,1
872,2,6,1,1
872,2,7,1,1
872,2,8,1,1
872,2,9,1,1
873,2,0,0,1
873,2,1,1,0
874,2,0,0,1
874,2,1,0,1
874,2,2,0,1
874,2,3,1,0
874,2,4,1,0
874,2,5,1,0
874,2,6,1,0
874,2,7,1,0
875,2,0,0,1
875,2,1,0,1
875,2,2,1,0
875,2,3,1,0
876,2,0,0,1
876,2,1,1,0
877,2,0,0,0
877,2,1,1,1
878,2,0,0,0
878,2,1,0,0
878,2,2,0,0
878,2,3,0,0
878,2,4,0,0
879,2,0,0,1
879,2,1,0,1
879,2,2,0,1
879,2,3,1,0
880,2,0,0,0
880,2,1,1,1
881,2,0,0,0
881,2,1,1,1
882,2,0,0,0
882,2,1,0,0
882,2,2,0,0
882,2,3,0,1
882,2,4,1,1
882,2,5,1,1
882,2,6,1,1
882,2,7,1,1
882,2,8,1,1
882,2,9,1,1
883,2,0,0,1
883,2,1,1,0
884,2,0,0,1
884,2,1,0,1
884,2,2,0,1
884,2,3,1,0
884,2,4,1,0
884,2,5,1,0
884,2,6,1,0
884,2,7,1,0
885,2,0,0,0
885,2,1,0,0
885,2,2,1,1
885,2,3,1,1
886,2,0,0,0
886,2,1,1,0
886,2,2,1,0
886,2,3,1,0
886,2,4,1,1
886,2,5,1,1
886,2,6,1,1
886,2,7,1,1
886,2,8,1,1
886,2,9,1,1
886,2,10,1,1
886,2,11,1,1
886,2,12,1,1
886,2,13,1,1
887,2,0,0,0
887,2,1,1,1
887,2,2,1,1
888,2,0,0,0
888,2,1,0,0
888,2,2,0,0
888,2,3,0,0
888,2,4,1,0
889,2,0,0,0
889,2,1,0,0
889,2,2,0,0
889,2,3,0,0
889,2,4,0,0
889,2,5,1,1
889,2,6,1,1
889,2,7,1,1
889,2,8,1,1
889,2,9,1,1
889,2,10,1,1
889,2,11,1,1
889,2,12,1,1
890,2,0,0,0
890,2,1,1,0
890,2,2,1,0
890,2,3,1,0
891,2,0,0,1
891,2,1,1,1
891,2,2,1,1
892,2,0,0,0
892,2,1,0,0
892,2,2,0,0
892,2,3,0,0
892,2,4,0,0
892,2,5,0,0
893,2,0,0,0
893,2,1,1,1
894,2,0,0,0
894,2,1,1,1
894,2,2,1,1
894,2,3,1,1
895,2,0,0,0
895,2,1,0,0
895,2,2,0,0
895,2,3,1,0
895,2,4,1,1
896,2,0,0,1
896,2,1,1,1
896,2,2,1,1
897,2,0,0,0
897,2,1,0,0
897,2,2,0,0
897,2,3,0,0
897,2,4,0,0
897,2,5,0,0
897,2,6,0,0
897,2,7,0,0
897,2,8,0,0
897,2,9,0,0
897,2,10,0,0
897,2,11,0,0
897,2,12,0,0
897,2,13,0,0
897,2,14,0,0
897,2,15,0,0
897,2,16,0,0
897,2,17,0,0
897,2,18,0,0
897,2,19,1,1
897,2,20,1,1
897,2,21,1,1
897,2,22,1,1
897,2,23,1,1
897,2,24,1,1
897,2,25,1,1
897,2,26,1,1
897,2,27,1,1
897,2,28,1,1
897,2,29,1,1
898,2,0,0,0
898,2,1,0,0
898,2,2,0,0
898,2,3,0,0
898,2,4,0,0
898,2,5,0,0
898,2,6,0,0
898,2,7,0,0
898,2,8,0,0
898,2,9,0,0
898,2,10,0,0
899,2,0,0,0
899,2,1,1,1
900,2,0,0,0
900,2,1,0,0
900,2,2,0,0
900,2,3,0,0
901,2,0,0,1
901,2,1,1,1
901,2,2,1,1
902,2,0,0,0
902,2,1,0,0
902,2,2,0,0
902,2,3,0,0
902,2,4,0,0
902,2,5,0,0
903,2,0,0,0
903,2,1,1,1
904,2,0,0,0
904,2,1,1,1
904,2,2,1,1
904,2,3,1,1
905,2,0,0,0
905,2,1,0,0
905,2,2,0,0
905,2,3,1,0
905,2,4,1,1
906,2,0,0,1
906,2,1,1,1
906,2,2,1,1
907,2,0,0,0
907,2,1,0,0
907,2,2,0,0
907,2,3,0,0
907,2,4,0,0
907,2,5,0,0
907,2,6,0,0
907,2,7,0,0
907,2,8,0,0
907,2,9,0,0
907,2,10,0,0
907,2,11,0,0
907,2,12,0,0
907,2,13,0,0
907,2,14,0,0
907,2,15,0,0
907,2,16,0,0
907,2,17,0,0
907,2,18,0,0
907,2,19,1,1
907,2,20,1,1
907,2,21,1,1
907,2,22,1,1
907,2,23,1,1
907,2,24,1,1
907,2,25,1,1
907,2,26,1,1
907,2,27,1,1
907,2,28,1,1
907,2,29,1,1
908,2,0,0,0
908,2,1,0,0
908,2,2,0,0
908,2,3,0,0
908,2,4,0,0
908,2,5,0,0
908,2,6,0,0
908,2,7,0,0
908,2,8,0,0
908,2,9,0,0
908,2,10,0,0
909,2,0,0,0
909,2,1,1,1
910,2,0,0,0
910,2,1,0,0
910,2,2,0,0
910,2,3,0,0
911,2,0,0,1
911,2,1,0,1
911,2,2,0,1
911,2,3,0,1
911,2,4,0,1
911,2,5,1,1
911,2,6,1,1
911,2,7,1,0
911,2,8,1,0
912,2,0,0,0
912,2,1,1,0
913,2,0,0,0
913,2,1,0,0
913,2,2,1,1
913,2,3,1,1
913,2,4,1,1
913,2,5,1,1
913,2,6,1,1
913,2,7,1,1
913,2,8,1,1
913,2,9,1,1
913,2,10,1,1
913,2,11,1,1
913,2,12,1,1
914,2,0,0,0
914,2,1,1,1
915,2,0,0,0
915,2,1,0,0
915,2,2,0,0
915,2,3,0,0
915,2,4,0,0
915,2,5,0,0
915,2,6,0,0
915,2,7,0,0
915,2,8,1,1
915,2,9,1,1
915,2,10,1,1
915,2,11,1,1
915,2,12,1,1
915,2,13,1,1
915,2,14,1,1
915,2,15,1,1
915,2,16,1,1
915,2,17,1,1
915,2,18,1,1
916,2,0,0,1
916,2,1,0,1
916,2,2,0,1
916,2,3,0,1
916,2,4,0,1
916,2,5,1,1
917,2,0,0,0
917,2,1,0,0
917,2,2,0,0
917,2,3,0,0
917,2,4,1,1
917,2,5,1,1
918,2,0,0,0
918,2,1,0,0
918,2,2,0,0
918,2,3,1,1
918,2,4,1,1
919,2,0,0,0
919,2,1,1,1
919,2,2,1,1
920,2,0,0,0
920,2,1,1,1
921,2,0,0,1
921,2,1,0,1
921,2,2,0,1
921,2,3,0,1
921,2,4,0,1
921,2,5,1,1
921,2,6,1,1
921,2,7,1,0
921,2,8,1,0
922,2,0,0,0
922,2,1,1,0
923,2,0,0,0
923,2,1,0,0
923,2,2,1,1
923,2,3,1,1
923,2,4,1,1
923,2,5,1,1
923,2,6,1,1
923,2,7,1,1
923,2,8,1,1
923,2,9,1,1
923,2,10,1,1
923,2,11,1,1
923,2,12,1,1
924,2,0,0,0
924,2,1,1,1
925,2,0,0,0
925,2,1,0,0
925,2,2,0,0
925,2,3,0,0
925,2,4,0,0
925,2,5,0,0
925,2,6,0,0
925,2,7,0,0
925,2,8,1,1
925,2,9,1,1
925,2,10,1,1
925,2,11,1,1
925,2,12,1,1
925,2,13,1,1
925,2,14,1,1
925,2,15,1,1
925,2,16,1,1
925,2,17,1,1
925,2,18,1,1
926,2,0,0,1
926,2,1,0,1
926,2,2,0,1
926,2,3,0,1
926,2,4,0,1
926,2,5,1,1
927,2,0,0,0
927,2,1,0,0
927,2,2,0,0
927,2,3,0,0
927,2,4,1,1
927,2,5,1,1
928,2,0,0,0
928,2,1,0,0
928,2,2,0,0
928,2,3,1,1
928,2,4,1,1
929,2,0,0,0
929,2,1,1,1
929,2,2,1,1
930,2,0,0,0
930,2,1,1,1
931,2,0,0,0
931,2,1,0,0
931,2,2,0,0
931,2,3,0,0
931,2,4,0,0
931,2,5,0,0
931,2,6,0,0
931,2,7,0,0
931,2,8,0,0
931,2,9,0,0
931,2,10,0,0
931,2,11,1,0
931,2,12,1,1
931,2,13,1,1
932,2,0,0,0
932,2,1,0,0
932,2,2,1,1
932,2,3,1,1
932,2,4,1,1
932,2,5,1,1
932,2,6,1,1
932,2,7,1,1
933,2,0,0,1
933,2,1,0,1
933,2,2,0,0
933,2,3,0,0
933,2,4,0,0
933,2,5,0,0
933,2,6,0,0
933,2,7,0,0
933,2,8,0,0
933,2,9,1,0
933,2,10,1,0
933,2,11,1,0
934,2,0,0,0
934,2,1,0,0
934,2,2,0,0
934,2,3,0,0
934,2,4,0,0
934,2,5,0,0
934,2,6,1,0
935,2,0,0,1
935,2,1,0,1
935,2,2,1,0
935,2,3,1,0
936,2,0,0,0
936,2,1,0,0
936,2,2,0,0
936,2,3,1,1
936,2,4,1,1
937,2,0,0,1
937,2,1,1,1
937,2,2,1,1
937,2,3,1,1
938,2,0,0,0
938,2,1,1,1
939,2,0,0,0
939,2,1,0,0
939,2,2,0,0
939,2,3,0,0
939,2,4,0,0
939,2,5,0,0
939,2,6,0,0
939,2,7,0,0
939,2,8,1,1
940,2,0,0,1
940,2,1,0,1
940,2,2,0,1
941,2,0,0,0
941,2,1,0,0
941,2,2,1,1
941,2,3,1,1
942,2,0,0,1
942,2,1,1,1
942,2,2,1,1
943,2,0,0,0
943,2,1,0,0
943,2,2,0,0
943,2,3,1,1
943,2,4,1,1
943,2,5,1,1
943,2,6,1,1
943,2,7,1,1
944,2,0,0,0
944,2,1,1,1
944,2,2,1,1
944,2,3,1,1
