Doc ID, Source, SentenceIndex, ActualSentiment, PredictedSentiment
1433,2,5,1,1
1434,2,0,0,0
1434,2,1,1,1
1434,2,2,1,1
1434,2,3,1,1
1434,2,4,1,1
1434,2,5,1,1
1434,2,6,1,1
1435,2,0,0,0
1435,2,1,1,1
1435,2,2,1,1
1435,2,3,1,1
1436,2,0,0,0
1436,2,1,0,0
1436,2,2,0,0
1436,2,3,1,1
1436,2,4,1,1
1436,2,5,1,1
1437,2,0,0,0
1437,2,1,0,0
1437,2,2,0,0
1437,2,3,0,0
1437,2,4,0,0
1437,2,5,0,0
1437,2,6,0,0
1437,2,7,0,0
1437,2,8,0,0
1437,2,9,1,0
1438,2,0,0,0
1438,2,1,0,0
1438,2,2,0,0
1438,2,3,0,1
1438,2,4,0,1
1438,2,5,0,1
1438,2,6,0,1
1438,2,7,1,1
1438,2,8,1,1
1438,2,9,1,1
1438,2,10,1,1
1438,2,11,1,1
1439,2,0,0,1
1439,2,1,0,1
1439,2,2,1,1
1439,2,3,1,1
1439,2,4,1,1
1439,2,5,1,1
1440,2,0,0,0
1440,2,1,0,0
1440,2,2,0,0
1440,2,3,0,0
1440,2,4,0,0
1440,2,5,1,1
1440,2,6,1,1
1441,2,0,0,0
1441,2,1,1,1
1442,2,0,0,1
1442,2,1,1,1
1442,2,2,1,1
1443,2,0,1,1
1443,2,1,1,1
1443,2,2,1,1
1443,2,3,1,1
1443,2,4,1,1
1444,2,0,0,1
1444,2,1,1,1
1444,2,2,1,1
1444,2,3,1,1
1444,2,4,1,1
1445,2,0,0,0
1445,2,1,0,0
1445,2,2,0,0
1445,2,3,1,0
1445,2,4,1,1
1445,2,5,1,1
1446,2,0,0,0
1446,2,1,0,0
1446,2,2,0,1
1446,2,3,0,1
1446,2,4,1,1
1446,2,5,1,1
1446,2,6,1,1
1446,2,7,1,1
1447,2,0,0,0
1447,2,1,1,0
1447,2,2,1,0
1447,2,3,1,0
1447,2,4,1,0
1447,2,5,1,0
1447,2,6,1,0
1448,2,0,0,0
1448,2,1,1,1
1449,2,0,0,0
1449,2,1,0,0
1449,2,2,1,1
1449,2,3,1,1
1449,2,4,1,1
1449,2,5,1,1
1449,2,6,1,1
1450,2,0,0,0
1450,2,1,0,0
1450,2,2,1,0
1451,2,0,0,0
1451,2,1,0,0
1451,2,2,0,0
1451,2,3,0,0
1451,2,4,1,1
1451,2,5,1,1
1451,2,6,1,1
1451,2,7,1,1
1452,2,0,0,1
1452,2,1,0,1
1452,2,2,0,1
1452,2,3,0,1
1452,2,4,0,1
1452,2,5,0,1
1452,2,6,1,0
1452,2,7,1,0
1452,2,8,1,0
1452,2,9,1,0
1453,2,0,0,0
1453,2,1,0,0
1453,2,2,0,0
1453,2,3,0,0
1453,2,4,1,1
1453,2,5,1,1
1454,2,0,0,0
1454,2,1,0,0
1454,2,2,0,0
1454,2,3,0,0
1454,2,4,0,0
1454,2,5,1,0
1454,2,6,1,1
1454,2,7,1,1
1454,2,8,1,1
1454,2,9,1,1
1454,2,10,1,1
1454,2,11,1,1
1455,2,0,0,0
1455,2,1,0,0
1455,2,2,1,1
1456,2,0,0,0
1456,2,1,1,0
1456,2,2,1,0
1456,2,3,1,0
1456,2,4,1,0
1456,2,5,1,0
1456,2,6,1,0
1457,2,0,0,0
1457,2,1,1,1
1458,2,0,0,0
1458,2,1,0,0
1458,2,2,1,1
1458,2,3,1,1
1458,2,4,1,1
1458,2,5,1,1
1458,2,6,1,1
1459,2,0,0,0
1459,2,1,0,0
1459,2,2,1,0
1460,2,0,0,0
1460,2,1,0,0
1460,2,2,0,0
1460,2,3,0,0
1460,2,4,1,1
1460,2,5,1,1
1460,2,6,1,1
1460,2,7,1,1
1461,2,0,0,1
1461,2,1,0,1
1461,2,2,0,1
1461,2,3,0,1
1461,2,4,0,1
1461,2,5,0,1
1461,2,6,1,0
1461,2,7,1,0
1461,2,8,1,0
1461,2,9,1,0
1462,2,0,0,0
1462,2,1,0,0
1462,2,2,0,0
1462,2,3,0,0
1462,2,4,1,1
1462,2,5,1,1
1463,2,0,0,0
1463,2,1,0,0
1463,2,2,0,0
1463,2,3,0,0
1463,2,4,0,0
1463,2,5,1,0
1463,2,6,1,1
1463,2,7,1,1
1463,2,8,1,1
1463,2,9,1,1
1463,2,10,1,1
1463,2,11,1,1
1464,2,0,0,0
1464,2,1,0,0
1464,2,2,1,1
1465,2,0,0,0
1465,2,1,1,0
1465,2,2,1,0
1465,2,3,1,0
1465,2,4,1,0
1465,2,5,1,0
1465,2,6,1,0
1466,2,0,0,0
1466,2,1,1,1
1467,2,0,0,0
1467,2,1,0,0
1467,2,2,1,1
1467,2,3,1,1
1467,2,4,1,1
1467,2,5,1,1
1467,2,6,1,1
1468,2,0,0,0
1468,2,1,0,0
1468,2,2,1,0
1469,2,0,0,0
1469,2,1,0,0
1469,2,2,0,0
1469,2,3,0,0
1469,2,4,1,1
1469,2,5,1,1
1469,2,6,1,1
1469,2,7,1,1
1470,2,0,0,1
1470,2,1,0,1
1470,2,2,0,1
1470,2,3,0,1
1470,2,4,0,0
1470,2,5,0,0
1470,2,6,1,0
1470,2,7,1,0
1470,2,8,1,0
1470,2,9,1,0
1471,2,0,0,0
1471,2,1,0,0
1471,2,2,0,0
1471,2,3,0,0
1471,2,4,1,1
1471,2,5,1,1
1472,2,0,0,0
1472,2,1,0,0
1472,2,2,0,0
1472,2,3,0,0
1472,2,4,0,0
1472,2,5,1,0
1472,2,6,1,1
1472,2,7,1,1
1472,2,8,1,1
1472,2,9,1,1
1472,2,10,1,1
1472,2,11,1,1
1473,2,0,0,0
1473,2,1,0,0
1473,2,2,1,1
1474,2,0,0,0
1474,2,1,1,0
1474,2,2,1,0
1474,2,3,1,0
1474,2,4,1,0
1474,2,5,1,0
1474,2,6,1,0
1475,2,0,0,0
1475,2,1,1,1
1476,2,0,0,0
1476,2,1,0,0
1476,2,2,1,1
1476,2,3,1,1
1476,2,4,1,1
1476,2,5,1,1
1476,2,6,1,1
1477,2,0,0,0
1477,2,1,0,0
1477,2,2,1,0
1478,2,0,0,0
1478,2,1,0,0
1478,2,2,0,0
1478,2,3,0,0
1478,2,4,1,1
1478,2,5,1,1
1478,2,6,1,1
1478,2,7,1,1
1479,2,0,0,1
1479,2,1,0,1
1479,2,2,0,1
1479,2,3,0,1
1479,2,4,0,1
1479,2,5,0,1
1479,2,6,1,0
1479,2,7,1,0
1479,2,8,1,0
1479,2,9,1,0
1480,2,0,0,0
1480,2,1,0,0
1480,2,2,0,0
1480,2,3,0,0
1480,2,4,1,1
1480,2,5,1,1
1481,2,0,0,0
1481,2,1,0,0
1481,2,2,0,0
1481,2,3,0,0
1481,2,4,0,0
1481,2,5,1,0
1481,2,6,1,1
1481,2,7,1,1
1481,2,8,1,1
1481,2,9,1,1
1481,2,10,1,1
1481,2,11,1,1
1482,2,0,0,0
1482,2,1,0,0
1482,2,2,1,1
1483,2,0,0,0
1483,2,1,1,1
1483,2,2,1,1
1484,2,0,0,1
1484,2,1,0,1
1484,2,2,0,1
1484,2,3,0,1
1484,2,4,1,1
1484,2,5,1,1
1484,2,6,1,1
1484,2,7,1,1
1485,2,0,0,0
1485,2,1,0,1
1485,2,2,0,1
1485,2,3,0,1
1485,2,4,0,1
1485,2,5,1,1
1485,2,6,1,1
1485,2,7,1,1
1486,2,0,0,0
1486,2,1,1,1
1486,2,2,1,1
1487,2,0,1,1
1487,2,1,1,1
1487,2,2,1,1
1488,2,0,0,0
1488,2,1,0,0
1488,2,2,1,1
1488,2,3,1,1
1488,2,4,1,1
1489,2,0,0,0
1489,2,1,0,0
1489,2,2,0,0
1489,2,3,1,1
1489,2,4,1,1
1489,2,5,1,1
1490,2,0,0,0
1490,2,1,0,0
1490,2,2,0,0
1491,2,0,0,0
1491,2,1,0,0
1492,2,0,0,0
1492,2,1,0,0
1492,2,2,0,0
1492,2,3,0,0
1492,2,4,1,1
1492,2,5,1,1
1493,2,0,0,0
1493,2,1,0,0
1493,2,2,1,0
1493,2,3,1,1
1494,2,0,0,0
1494,2,1,1,0
1495,2,0,0,1
1495,2,1,0,1
1495,2,2,0,1
1495,2,3,0,1
1495,2,4,1,0
1495,2,5,1,0
1495,2,6,1,0
1496,2,0,0,0
1496,2,1,0,0
1496,2,2,1,1
1496,2,3,1,1
1496,2,4,1,1
1497,2,0,0,0
1497,2,1,0,0
1497,2,2,0,0
1497,2,3,1,1
1497,2,4,1,1
1497,2,5,1,1
1498,2,0,0,0
1498,2,1,0,0
1498,2,2,0,0
1499,2,0,0,0
1499,2,1,0,0
1500,2,0,0,0
1500,2,1,0,0
1500,2,2,0,0
1500,2,3,0,0
1500,2,4,1,1
1500,2,5,1,1
1501,2,0,0,0
1501,2,1,0,0
1501,2,2,1,0
1501,2,3,1,1
1502,2,0,0,0
1502,2,1,1,0
1503,2,0,0,1
1503,2,1,0,1
1503,2,2,0,1
1503,2,3,0,1
1503,2,4,1,0
1503,2,5,1,0
1503,2,6,1,0
1504,2,0,0,0
1504,2,1,0,0
1504,2,2,1,1
1504,2,3,1,1
1504,2,4,1,1
1505,2,0,0,0
1505,2,1,1,0
1506,2,0,0,0
1506,2,1,1,1
1506,2,2,1,1
1506,2,3,1,1
1506,2,4,1,1
1506,2,5,1,1
1507,2,0,0,1
1507,2,1,0,1
1507,2,2,0,0
1507,2,3,1,0
1507,2,4,1,0
1508,2,0,0,0
1508,2,1,1,0
1508,2,2,1,0
1508,2,3,1,0
1509,2,0,0,0
1509,2,1,1,1
1509,2,2,1,1
1509,2,3,1,1
1510,2,0,0,1
1510,2,1,1,1
1510,2,2,1,1
1511,2,0,0,1
1511,2,1,0,1
1511,2,2,1,0
1511,2,3,1,0
1511,2,4,1,0
1512,2,0,0,0
1512,2,1,1,0
1513,2,0,0,1
1513,2,1,0,1
1513,2,2,0,1
1513,2,3,0,1
1513,2,4,0,0
1513,2,5,1,0
1513,2,6,1,0
1513,2,7,1,0
1513,2,8,1,1
1513,2,9,1,1
1513,2,10,1,1
1514,2,0,0,1
1514,2,1,1,1
1515,2,0,0,1
1515,2,1,0,1
1515,2,2,0,1
1515,2,3,0,1
1515,2,4,0,1
1515,2,5,0,1
1515,2,6,0,1
1515,2,7,0,1
1515,2,8,1,1
1515,2,9,1,1
1515,2,10,1,1
1515,2,11,1,1
1516,2,0,0,0
1516,2,1,0,0
1516,2,2,1,1
1516,2,3,1,1
1516,2,4,1,1
1516,2,5,1,1
1517,2,0,0,0
1517,2,1,1,1
1518,2,0,0,0
1518,2,1,0,0
1518,2,2,0,0
1518,2,3,0,0
1518,2,4,0,0
1518,2,5,0,0
1519,2,0,0,0
1519,2,1,0,0
1519,2,2,0,0
1519,2,3,1,1
1519,2,4,1,1
1519,2,5,1,1
1520,2,0,0,0
1520,2,1,0,0
1520,2,2,0,1
1520,2,3,0,1
1520,2,4,0,1
1520,2,5,1,1
1520,2,6,1,1
1520,2,7,1,1
1520,2,8,1,1
1520,2,9,1,1
1520,2,10,1,1
1520,2,11,1,1
1520,2,12,1,1
1520,2,13,1,1
1520,2,14,1,1
1521,2,0,0,0
1521,2,1,0,0
1521,2,2,1,1
1522,2,0,0,0
1522,2,1,0,0
1522,2,2,1,0
1523,2,0,0,0
1523,2,1,1,1
1524,2,0,0,1
1524,2,1,1,1
1524,2,2,1,1
1524,2,3,1,1
1524,2,4,1,1
1524,2,5,1,1
1524,2,6,1,1
1524,2,7,1,1
1524,2,8,1,1
1524,2,9,1,1
1524,2,10,1,1
1525,2,0,0,1
1525,2,1,1,1
1526,2,0,0,1
1526,2,1,0,1
1526,2,2,0,1
1526,2,3,0,1
1526,2,4,1,0
1527,2,0,0,0
1527,2,1,0,0
1527,2,2,0,0
1527,2,3,0,1
1527,2,4,1,1
1528,2,0,0,0
1528,2,1,0,0
1528,2,2,0,0
1528,2,3,0,0
1528,2,4,0,0
1528,2,5,0,0
1529,2,0,0,0
1529,2,1,1,0
1530,2,0,0,0
1530,2,1,0,0
1530,2,2,0,0
1531,2,0,0,0
1531,2,1,0,0
1531,2,2,0,0
1531,2,3,0,0
1531,2,4,0,0
1531,2,5,0,0
1531,2,6,0,0
1531,2,7,1,1
1531,2,8,1,1
1531,2,9,1,1
1532,2,0,0,0
1532,2,1,0,1
1532,2,2,1,0
1533,2,0,0,0
1533,2,1,0,0
1533,2,2,0,0
1533,2,3,1,1
1533,2,4,1,1
1533,2,5,1,1
1533,2,6,1,1
1534,2,0,0,0
1534,2,1,0,0
1534,2,2,0,0
1534,2,3,0,0
1534,2,4,1,1
1534,2,5,1,1
1535,2,0,0,0
1535,2,1,1,1
1535,2,2,1,1
1535,2,3,1,1
1535,2,4,1,1
1535,2,5,1,1
1535,2,6,1,1
1536,2,0,0,0
1536,2,1,0,0
1536,2,2,0,0
1536,2,3,1,1
1536,2,4,1,1
1536,2,5,1,1
1536,2,6,1,1
1537,2,0,0,1
1537,2,1,0,1
1537,2,2,0,1
1537,2,3,0,1
1537,2,4,1,1
1538,2,0,0,0
1538,2,1,0,0
1538,2,2,0,0
1538,2,3,0,0
1538,2,4,0,0
1538,2,5,0,0
1538,2,6,0,0
1538,2,7,0,1
1538,2,8,1,1
1538,2,9,1,1
1538,2,10,1,1
1539,2,0,0,0
1539,2,1,0,0
1539,2,2,1,1
1539,2,3,1,1
1540,2,0,0,0
1540,2,1,0,0
1540,2,2,0,0
1540,2,3,0,0
1540,2,4,0,0
1540,2,5,0,0
1540,2,6,0,0
1540,2,7,0,0
1540,2,8,0,0
1540,2,9,0,0
1540,2,10,0,0
1540,2,11,0,0
1540,2,12,0,0
1540,2,13,0,0
1540,2,14,0,0
1540,2,15,0,0
1540,2,16,0,0
1540,2,17,0,0
1540,2,18,0,0
1540,2,19,0,0
1540,2,20,1,1
1540,2,21,1,1
1540,2,22,1,1
1540,2,23,1,1
1540,2,24,1,1
1540,2,25,1,1
1540,2,26,1,1
1540,2,27,1,1
1540,2,28,1,1
1541,2,0,0,0
1541,2,1,0,0
1541,2,2,0,0
1541,2,3,1,1
1541,2,4,1,1
1541,2,5,1,1
1541,2,6,1,1
1541,2,7,1,1
1541,2,8,1,1
1541,2,9,1,1
1542,2,0,0,0
1542,2,1,0,0
1542,2,2,0,0
1542,2,3,0,0
1542,2,4,1,0
1542,2,5,1,0
1543,2,0,0,0
1543,2,1,0,0
1544,2,0,0,1
1544,2,1,1,1
1545,2,0,0,1
1545,2,1,1,1
1545,2,2,1,1
1546,2,0,0,0
1546,2,1,0,0
1546,2,2,0,0
1546,2,3,0,1
1546,2,4,1,1
1546,2,5,1,1
1547,2,0,0,0
1547,2,1,0,0
1547,2,2,0,0
1548,2,0,0,0
1548,2,1,0,0
1548,2,2,0,0
1548,2,3,0,0
1548,2,4,0,0
1548,2,5,0,0
1548,2,6,0,0
1548,2,7,0,0
1548,2,8,0,0
1548,2,9,0,0
1548,2,10,0,0
1548,2,11,0,0
1548,2,12,0,0
1548,2,13,0,0
1548,2,14,0,0
1548,2,15,0,0
1548,2,16,0,0
1548,2,17,0,0
1548,2,18,0,0
1548,2,19,0,0
1548,2,20,1,1
1548,2,21,1,1
1548,2,22,1,1
1548,2,23,1,1
1548,2,24,1,1
1548,2,25,1,1
1548,2,26,1,1
1548,2,27,1,1
1548,2,28,1,1
1549,2,0,0,0
1549,2,1,0,0
1549,2,2,0,0
1549,2,3,1,1
1549,2,4,1,1
1549,2,5,1,1
1549,2,6,1,1
1549,2,7,1,1
1549,2,8,1,1
1549,2,9,1,1
1550,2,0,0,0
1550,2,1,0,0
1550,2,2,0,0
1550,2,3,0,0
1550,2,4,1,0
1550,2,5,1,0
1551,2,0,0,0
1551,2,1,0,0
1552,2,0,0,1
1552,2,1,1,1
1553,2,0,0,1
1553,2,1,1,1
1553,2,2,1,1
1554,2,0,0,0
1554,2,1,0,0
1554,2,2,0,0
1554,2,3,0,1
1554,2,4,1,1
1554,2,5,1,1
1555,2,0,0,0
1555,2,1,0,0
1555,2,2,0,0
1556,2,0,0,0
1556,2,1,0,0
1556,2,2,1,1
1556,2,3,1,1
1556,2,4,1,1
1556,2,5,1,1
1556,2,6,1,1
1557,2,0,0,0
1557,2,1,0,0
1557,2,2,1,1
1557,2,3,1,1
1557,2,4,1,1
1557,2,5,1,1
1557,2,6,1,1
1557,2,7,1,1
1557,2,8,1,1
1558,2,0,0,0
1558,2,1,0,0
1558,2,2,0,0
1558,2,3,0,0
1558,2,4,0,0
1558,2,5,1,1
1558,2,6,1,1
1558,2,7,1,1
1559,2,0,0,0
1559,2,1,0,0
1559,2,2,0,0
1559,2,3,0,0
1559,2,4,1,0
1559,2,5,1,0
1560,2,0,0,0
1560,2,1,0,0
1560,2,2,0,0
1560,2,3,0,1
1560,2,4,0,1
1560,2,5,0,0
1560,2,6,0,0
1560,2,7,0,1
1560,2,8,1,1
1560,2,9,1,1
1560,2,10,1,1
1560,2,11,1,1
1560,2,12,1,1
1560,2,13,1,1
1560,2,14,1,1
1560,2,15,1,1
1561,2,0,0,0
1561,2,1,0,0
1561,2,2,1,1
1561,2,3,1,1
1561,2,4,1,1
1562,2,0,0,0
1562,2,1,1,0
1563,2,0,0,0
1563,2,1,0,0
1563,2,2,0,0
1564,2,0,0,0
1564,2,1,0,0
1564,2,2,0,0
1564,2,3,1,0
1565,2,0,0,1
1565,2,1,0,1
1565,2,2,0,1
1565,2,3,0,1
1565,2,4,0,1
1565,2,5,0,1
1565,2,6,0,1
1565,2,7,0,1
1565,2,8,0,1
1565,2,9,0,1
1565,2,10,0,1
1565,2,11,0,1
1565,2,12,0,1
1565,2,13,0,1
1565,2,14,0,1
1565,2,15,0,1
1565,2,16,0,1
1565,2,17,0,1
1566,2,0,0,1
1566,2,1,1,1
1566,2,2,1,1
1567,2,0,0,1
1567,2,1,1,1
1567,2,2,1,1
1568,2,0,0,0
1568,2,1,0,0
1568,2,2,0,0
1569,2,0,0,0
1569,2,1,0,0
1570,2,0,0,1
1570,2,1,0,1
1570,2,2,0,1
1570,2,3,0,1
1570,2,4,0,1
1570,2,5,0,1
1570,2,6,0,1
1570,2,7,0,1
1570,2,8,0,1
1570,2,9,0,1
1570,2,10,0,1
1570,2,11,0,1
1570,2,12,0,1
1570,2,13,0,1
1570,2,14,0,1
1570,2,15,0,1
1570,2,16,0,1
1570,2,17,0,1
1570,2,18,0,1
1570,2,19,0,1
1570,2,20,0,1
1570,2,21,0,1
1570,2,22,0,1
1570,2,23,0,1
1570,2,24,0,1
1570,2,25,0,1
1570,2,26,0,1
1570,2,27,0,1
1570,2,28,0,1
1570,2,29,0,1
1570,2,30,0,1
1570,2,31,0,1
1570,2,32,0,1
1570,2,33,1,0
1570,2,34,1,0
1570,2,35,1,0
1570,2,36,1,0
1570,2,37,1,0
1570,2,38,1,0
1570,2,39,1,0
1570,2,40,1,0
1570,2,41,1,0
1571,2,0,0,0
1571,2,1,0,0
1571,2,2,0,0
1571,2,3,1,1
1571,2,4,1,1
1572,2,0,0,0
1572,2,1,1,0
1573,2,0,0,0
1573,2,1,0,0
1573,2,2,0,0
1574,2,0,0,1
1574,2,1,0,1
1574,2,2,0,1
1574,2,3,1,1
1575,2,0,0,1
1575,2,1,0,1
1575,2,2,0,1
1575,2,3,0,1
1575,2,4,0,1
1575,2,5,0,1
1575,2,6,0,1
1575,2,7,0,1
1575,2,8,0,1
1575,2,9,0,1
1575,2,10,0,1
1575,2,11,0,1
1575,2,12,0,1
1575,2,13,0,1
1575,2,14,0,1
1575,2,15,0,1
1575,2,16,0,1
1575,2,17,0,1
1576,2,0,0,1
1576,2,1,1,1
1576,2,2,1,1
1577,2,0,0,1
1577,2,1,1,1
1577,2,2,1,1
1578,2,0,0,0
1578,2,1,0,0
1578,2,2,0,0
1579,2,0,0,0
1579,2,1,0,0
1580,2,0,0,1
1580,2,1,0,1
1580,2,2,0,1
1580,2,3,0,1
1580,2,4,0,1
1580,2,5,0,1
1580,2,6,0,1
1580,2,7,0,1
1580,2,8,0,1
1580,2,9,0,1
1580,2,10,0,1
1580,2,11,0,1
1580,2,12,0,1
1580,2,13,0,1
1580,2,14,0,1
1580,2,15,0,1
1580,2,16,0,1
1580,2,17,0,1
1580,2,18,0,1
1580,2,19,0,1
1580,2,20,0,1
1580,2,21,0,1
1580,2,22,0,1
1580,2,23,0,1
1580,2,24,0,1
1580,2,25,0,1
1580,2,26,0,1
1580,2,27,0,1
1580,2,28,0,1
1580,2,29,0,1
1580,2,30,0,1
1580,2,31,0,1
1580,2,32,0,1
1580,2,33,1,0
1580,2,34,1,0
1580,2,35,1,0
1580,2,36,1,0
1580,2,37,1,0
1580,2,38,1,0
1580,2,39,1,0
1580,2,40,1,0
1580,2,41,1,0
1581,2,0,0,0
1581,2,1,0,0
1581,2,2,0,0
1581,2,3,1,1
1581,2,4,1,1
1582,2,0,0,0
1582,2,1,0,0
1582,2,2,0,0
1582,2,3,0,1
1582,2,4,1,1
1582,2,5,1,1
1582,2,6,1,1
1582,2,7,1,1
1583,2,0,0,0
1583,2,1,0,0
1583,2,2,1,1
1583,2,3,1,1
1583,2,4,1,1
1584,2,0,0,1
1584,2,1,1,1
1584,2,2,1,1
1584,2,3,1,1
1585,2,0,0,0
1585,2,1,0,0
1585,2,2,0,0
1585,2,3,1,1
1586,2,0,0,0
1586,2,1,1,0
1587,2,0,0,1
1587,2,1,0,1
1587,2,2,0,1
1587,2,3,0,1
1587,2,4,0,1
1587,2,5,0,1
1587,2,6,0,1
1587,2,7,0,1
1587,2,8,0,1
1587,2,9,0,1
1587,2,10,0,1
1587,2,11,0,1
1587,2,12,0,1
1587,2,13,0,1
1587,2,14,0,1
1587,2,15,0,1
1587,2,16,0,1
1587,2,17,0,1
1587,2,18,0,1
1587,2,19,0,1
1587,2,20,0,0
1587,2,21,0,0
1587,2,22,0,0
1587,2,23,0,1
1587,2,24,0,1
1588,2,0,0,0
1588,2,1,1,1
1589,2,0,0,0
1589,2,1,0,0
1589,2,2,0,0
1589,2,3,0,0
1589,2,4,0,0
1589,2,5,1,1
1590,2,0,0,1
1590,2,1,0,1
1590,2,2,0,1
1590,2,3,0,1
1590,2,4,0,1
1590,2,5,0,1
1590,2,6,0,1
1590,2,7,0,1
1590,2,8,0,1
1591,2,0,0,1
1591,2,1,0,1
1591,2,2,0,1
1591,2,3,1,0
1592,2,0,0,0
1592,2,1,1,1
1592,2,2,1,1
1592,2,3,1,1
1592,2,4,1,1
1592,2,5,1,1
1592,2,6,1,1
1593,2,0,0,0
1593,2,1,0,0
1593,2,2,0,0
1593,2,3,0,1
1593,2,4,0,1
1593,2,5,0,1
1593,2,6,0,1
1593,2,7,1,1
1593,2,8,1,1
1593,2,9,1,1
1594,2,0,0,0
1594,2,1,0,0
1594,2,2,0,0
1594,2,3,0,0
1594,2,4,1,1
1594,2,5,1,1
1594,2,6,1,1
1595,2,0,0,1
1595,2,1,1,1
1595,2,2,1,1
1595,2,3,1,1
1595,2,4,1,1
1595,2,5,1,1
1596,2,0,0,0
1596,2,1,0,0
1596,2,2,0,0
1596,2,3,0,0
1596,2,4,0,0
1596,2,5,0,0
1596,2,6,0,0
1596,2,7,0,0
1596,2,8,1,1
1596,2,9,1,1
1596,2,10,1,1
1597,2,0,0,0
1597,2,1,0,0
1597,2,2,0,0
1597,2,3,1,0
1598,2,0,0,0
1598,2,1,0,0
1598,2,2,1,1
1599,2,0,0,0
1599,2,1,1,1
1600,2,0,0,0
1600,2,1,1,0
1600,2,2,1,0
1601,2,0,0,0
1601,2,1,1,1
1602,2,0,0,1
1602,2,1,1,1
1602,2,2,1,1
1602,2,3,1,1
1603,2,0,0,0
1603,2,1,1,1
1604,2,0,0,1
1604,2,1,0,0
1604,2,2,1,0
1604,2,3,1,0
1605,2,0,0,0
1605,2,1,1,1
1606,2,0,0,0
1606,2,1,1,1
1607,2,0,0,0
1607,2,1,0,0
1607,2,2,0,0
1607,2,3,1,1
1608,2,0,0,0
1608,2,1,0,0
1609,2,0,0,0
1609,2,1,1,1
1610,2,0,0,1
1610,2,1,1,1
1610,2,2,1,1
1610,2,3,1,1
1611,2,0,0,0
1611,2,1,1,0
1612,2,0,0,1
1612,2,1,1,1
1612,2,2,1,1
1612,2,3,1,1
1612,2,4,1,1
1613,2,0,0,0
1613,2,1,0,0
1613,2,2,0,0
1613,2,3,1,0
1614,2,0,0,0
1614,2,1,1,0
1615,2,0,0,1
1615,2,1,0,1
1615,2,2,1,1
1615,2,3,1,1
1616,2,0,0,0
1616,2,1,0,0
1617,2,0,0,0
1617,2,1,0,0
1617,2,2,0,0
1617,2,3,0,0
1617,2,4,1,0
1618,2,0,0,0
1618,2,1,0,0
1618,2,2,0,0
1618,2,3,1,1
1618,2,4,1,1
1618,2,5,1,1
1619,2,0,0,0
1619,2,1,1,1
1619,2,2,1,1
1619,2,3,1,1
1620,2,0,0,0
1620,2,1,0,0
1620,2,2,0,0
1620,2,3,0,0
1620,2,4,0,0
1620,2,5,0,0
1620,2,6,0,0
1620,2,7,0,0
1620,2,8,1,0
1621,2,0,0,1
1621,2,1,0,1
1621,2,2,0,1
1621,2,3,0,1
1621,2,4,0,1
1621,2,5,0,1
1621,2,6,0,1
1621,2,7,0,1
1621,2,8,0,1
1621,2,9,0,1
1621,2,10,0,1
1621,2,11,0,1
1621,2,12,0,1
1621,2,13,0,1
1621,2,14,0,1
1621,2,15,0,1
1621,2,16,0,1
1621,2,17,0,1
1621,2,18,0,1
1621,2,19,0,1
1621,2,20,0,1
1622,2,0,0,0
1622,2,1,1,0
1623,2,0,0,0
1623,2,1,1,1
1623,2,2,1,1
1624,2,0,0,1
1624,2,1,0,1
1624,2,2,0,1
1624,2,3,0,0
1624,2,4,0,0
1624,2,5,1,0
1625,2,0,0,0
1625,2,1,0,0
1625,2,2,0,0
1625,2,3,1,0
1626,2,0,0,0
1626,2,1,0,0
1626,2,2,0,0
1627,2,0,0,0
1627,2,1,0,0
1627,2,2,0,1
1627,2,3,0,1
1627,2,4,0,1
1627,2,5,0,1
1627,2,6,0,1
1627,2,7,0,1
1627,2,8,0,1
1627,2,9,0,1
1627,2,10,0,1
1627,2,11,0,0
1627,2,12,0,0
1627,2,13,0,0
1627,2,14,0,0
1627,2,15,0,0
1627,2,16,0,0
1627,2,17,0,0
1627,2,18,0,0
1627,2,19,1,1
1627,2,20,1,1
1627,2,21,1,1
1627,2,22,1,1
1627,2,23,1,1
1627,2,24,1,1
1628,2,0,0,0
1628,2,1,0,0
1628,2,2,0,0
1628,2,3,1,1
1628,2,4,1,1
1629,2,0,0,0
1629,2,1,0,1
1629,2,2,1,1
1629,2,3,1,1
1629,2,4,1,1
1629,2,5,1,1
1629,2,6,1,1
1629,2,7,1,1
1629,2,8,1,1
1629,2,9,1,1
1629,2,10,1,1
1629,2,11,1,1
1629,2,12,1,1
1629,2,13,1,1
1630,2,0,0,0
1630,2,1,0,0
1630,2,2,1,1
1630,2,3,1,1
1630,2,4,1,1
1630,2,5,1,1
1630,2,6,1,1
1630,2,7,1,1
1630,2,8,1,1
1630,2,9,1,1
1630,2,10,1,1
1630,2,11,1,1
1630,2,12,1,1
1630,2,13,1,1
1631,2,0,0,0
1631,2,1,0,0
1631,2,2,0,0
1631,2,3,1,1
1632,2,0,0,0
1632,2,1,1,1
1632,2,2,1,1
1632,2,3,1,1
1632,2,4,1,1
1632,2,5,1,1
1633,2,0,0,0
1633,2,1,1,1
1634,2,0,0,0
1634,2,1,1,1
1634,2,2,1,1
1635,2,0,0,0
1635,2,1,1,1
1636,2,0,0,0
1636,2,1,0,0
1636,2,2,0,0
1636,2,3,0,0
1636,2,4,0,0
1636,2,5,0,0
1636,2,6,0,0
1636,2,7,0,0
1636,2,8,0,0
1636,2,9,0,0
1636,2,10,0,0
1636,2,11,0,0
